key	enrichment_score	unadjusted_p_value	adjusted_q_value	associated_groups	accession	function	p_Control	N_Control	p_Jelly	N_Jelly
func_9e3925ff8e3d	0	1	1	NA	MER0375117	repressor_LexA_(Pseudoalteromonas_spongiae)_[S24.001]	0	37	0	40
func_9e977e994b1a	0	1	1	NA	MER0993508	subfamily_S9A_non-peptidase_homologues_(Asticcacaulis_sp._AC466)_[S09.UNA]	0	37	0	40
func_9ea023ffea67	0	1	1	NA	MER0097375	repressor_LexA_(Azorhizobium_caulinodans)_[S24.001]	0	37	0	40
func_9ec5fd5d4b3f	0	1	1	NA	MER0058529	family_M38_non-peptidase_homologues_(Burkholderia_thailandensis)_[M38.UNW]	0	37	0	40
func_9f4fb937b125	0	1	1	NA	MER0039094	family_S8_non-peptidase_homologues_(Xanthomonas_axonopodis)_[S08.UNW]	0	37	0	40
func_9f6c5b43b970	0	1	1	NA	MER0293143	family_M26_non-peptidase_homologues_(Methylophaga_sp._JAM7)_[M26.UNW]	0	37	0	40
func_9f831664b2da	0	1	1	NA	MER0922551	family_M16_non-peptidase_homologues_(Pseudoalteromonas_ruthenica)_[M16.UNW]	0	37	0	40
func_9fd3565b6141	0	1	1	NA	MER0124328	amidophosphoribosyltransferase_precursor_(Roseobacter_sp._SK209-2-6)_[C44.001]	0	37	0	40
func_a09097678146	0	1	1	NA	MER0920471	family_M16_non-peptidase_homologues_(Citreicella_sp._SE45)_[M16.UNW]	0	37	0	40
func_a0f03bd0d735	0	1	1	NA	MER0149983	family_M29_non-peptidase_homologues_(Brevibacillus_brevis)_[M29.UNW]	0	37	0	40
func_a129c2e7794d	0	1	1	NA	MER0162083	Lon-A_peptidase_(Ruegeria_sp._R11)_[S16.001]	0	37	0	40
func_a15e9447389c	0	1	1	NA	MER0076817	family_S11_unassigned_peptidases_(Marinobacter_hydrocarbonoclasticus)_[S11.UPW]	0	37	0	40
func_a1ff37c8201d	0	1	1	NA	MER0968233	subfamily_S9D_non-peptidase_homologues_(Thalassomonas_viridans)_[S09.UND]	0	37	0	40
func_a25777ebb876	0	1	1	NA	MER0458732	glutamate_synthase_(NADPH)_large_chain_(Loktanella_vestfoldensis)_[C44.003]	0	37	0	40
func_a305928fb25e	0	1	1	NA	MER0083288	subfamily_M24B_unassigned_peptidases_(Erythrobacter_sp._NAP1)_[M24.UPB]	0	37	0	40
func_a334543f9627	0	1	1	NA	MER1009150	family_S12_unassigned_peptidases_(Hyphomonas_chukchiensis)_[S12.UPW]	0	37	0	40
func_a3cc8ce3f8d5	0	1	1	NA	MER0851161	family_M20D_unassigned_peptidases_(Pseudohaliea_rubra)_[M20.UPD]	0	37	0	40
func_a43b43806b8f	0	1	1	NA	MER0469593	family_M15_unassigned_peptidases_(Pseudoalteromonas_sp._BSi20311)_[M15.UPW]	0	37	0	40
func_a4cd2df1ded4	0	1	1	NA	MER0893661	subfamily_M50B_unassigned_peptidases_(Methylobacter_tundripaludum)_[M50.UPB]	0	37	0	40
func_a4cdeacbcd15	0	1	1	NA	MER0788100	family_I51_unassigned_peptidase_inhibitors_(Pseudoalteromonas_spongiae)_[I51.UPW]	0	37	0	40
func_a4f08a059097	0	1	1	NA	MER0440929	family_C26_unassigned_peptidases_(Citrobacter_koseri)_[C26.UPW]	0	37	0	40
func_a5157aed4d07	0	1	1	NA	MER0307675	ornithine_acetyltransferase_precursor_(Ruegeria_sp._TW15)_[T05.001]	0	37	0	40
func_a5285964c3e6	0	1	1	NA	MER0242978	family_M20D_unassigned_peptidases_(Polymorphum_gilvum)_[M20.UPD]	0	37	0	40
func_a5dd46cdd928	0	1	1	NA	MER0119471	family_M38_non-peptidase_homologues_(Brachyspira_hyodysenteriae)_[M38.UNW]	0	37	0	40
func_a62101a7c2f7	0	1	1	NA	MER1334592	subfamily_S26A_unassigned_peptidases_(Dasania_marina)_[S26.UPA]	0	37	0	40
func_a6b02c71c26c	0	1	1	NA	MER0144498	cephalosporin_acylase_precursor_(Cyanothece_sp._PCC_7822)_[S45.002]	0	37	0	40
func_a6b582191f37	0	1	1	NA	MER0122825	subfamily_S8A_unassigned_peptidases_(Clostridium_ramosum)_[S08.UPA]	0	37	0	40
func_a6fa9ce12fdf	0	1	1	NA	MER0275241	family_U69_unassigned_peptidases_(Roseomonas_cervicalis)_[U69.UPW]	0	37	0	40
func_a74790d66b0a	0	1	1	NA	MER0096789	subfamily_S1A_unassigned_peptidases_(Maricaulis_maris)_[S01.UPA]	0	37	0	40
func_a807dfeddc97	0	1	1	NA	MER0406129	Deg2_chloroplast_peptidase_(Alteromonas_sp._S89)_[S01.279]	0	37	0	40
func_a819e45ae687	0	1	1	NA	MER0446964	CTP_synthetase_(Oceanobacter_sp._RED65)_[C26.964]	0	37	0	40
func_a8328259e3a8	0	1	1	NA	MER0321032	subfamily_M28E_non-peptidase_homologues_(Pseudoalteromonas_spongiae)_[M28.UNE]	0	37	0	40
func_a8495939d7a1	0	1	1	NA	MER0812476	alanyl_aminopeptidase_(bacterial-type)_(Marinomonas_sp._S3726)_[M01.005]	0	37	0	40
func_a8bdba9e3a63	0	1	1	NA	MER0389989	subfamily_M16A_unassigned_peptidases_(Pseudoalteromonas_spongiae)_[M16.UPA]	0	37	0	40
func_a940357d3a8e	0	1	1	NA	MER0123908	cephalosporin_C_acylase_precursor_(Oceanibulbus_indolifex)_[S45.003]	0	37	0	40
func_a9454701c868	0	1	1	NA	MER0067826	urease_(Mesorhizobium_sp._BNC1)_[M38.982]	0	37	0	40
func_a9768b8283dc	0	1	1	NA	MER0242738	cephalosporin_C_acylase_precursor_(Marinithermus_hydrothermalis)_[S45.003]	0	37	0	40
func_a9a10016a208	0	1	1	NA	MER0847735	subfamily_M20A_unassigned_peptidases_(Roseibacterium_elongatum)_[M20.UPA]	0	37	0	40
func_a9c22f9c5368	0	1	1	NA	MER0378391	family_C45_unassigned_peptidases_(Nitratireductor_aquibiodomus)_[C45.UPW]	0	37	0	40
func_a9c6e340adf9	0	1	1	NA	MER0497971	family_S16_non-peptidase_homologues_(Psychromonas_sp._CNPT3)_[S16.UNW]	0	37	0	40
func_a9cf9616f20b	0	1	1	NA	MER0867657	family_M38_non-peptidase_homologues_(Haliscomenobacter_hydrossis)_[M38.UNW]	0	37	0	40
func_aa3b9ab2cd80	0	1	1	NA	MER0037672	subfamily_M3A_unassigned_peptidases_(Bartonella_henselae)_[M03.UPA]	0	37	0	40
func_aa5ecfb3e4a5	0	1	1	NA	MER0506067	subfamily_M50B_unassigned_peptidases_(Pseudomonas_denitrificans)_[M50.UPB]	0	37	0	40
func_aae85ea380b0	0	1	1	NA	MER0114205	_(Sorangium_cellulosum)_[G05.UPW]	0	37	0	40
func_ab0b4ee273f0	0	1	1	NA	MER0458400	family_C44_non-peptidase_homologues_(Zobellia_galactanivorans)_[C44.UNW]	0	37	0	40
func_ab16738e8676	0	1	1	NA	MER0382184	subfamily_M14A_unassigned_peptidases_(Pseudoalteromonas_spongiae)_[M14.UPA]	0	37	0	40
func_abc178f55978	0	1	1	NA	MER0626888	family_C110_unassigned_peptidases_(Bacteroides_sp._CAG:770)_[C110.UPW]	0	37	0	40
func_abd9d3aebaed	0	1	1	NA	MER0069499	glutamate_synthase_(NADPH)_large_chain_(Vibrio_fischeri)_[C44.003]	0	37	0	40
func_abefda7bde9b	0	1	1	NA	MER0194713	subfamily_M28E_unassigned_peptidases_(Pseudoalteromonas_sp._BSi20311)_[M28.UPE]	0	37	0	40
func_ac66620f9ccc	0	1	1	NA	MER0274997	subfamily_S1C_unassigned_peptidases_(Chloracidobacterium_thermophilum)_[S01.UPC]	0	37	0	40
func_acacbfec06a0	0	1	1	NA	MER0642816	type_4_prepilin_peptidase_1_(Oleispira_antarctica)_[A24.001]	0	37	0	40
func_ad2a4a79c7a1	0	1	1	NA	MER0068222	family_M19_non-peptidase_homologues_(Pseudomonas_fluorescens)_[M19.UNW]	0	37	0	40
func_ad9618ee2560	0	1	1	NA	MER0149967	family_I63_unassigned_peptidase_inhibitors_(Ciona_intestinalis)_[I63.UPW]	0	37	0	40
func_ada8c8394131	0	1	1	NA	MER0451855	CTP_synthetase_(Leifsonia_xyli)_[C26.964]	0	37	0	40
func_aee5601e1221	0	1	1	NA	MER0357921	peptidase_Clp_(type_1)_(Pseudoalteromonas_spongiae)_[S14.001]	0	37	0	40
func_aee8bce270d4	0	1	1	NA	MER0084693	subfamily_M14D_non-peptidase_homologues_(Flavobacterium_johnsoniae)_[M14.UND]	0	37	0	40
func_af0cbdd1e4cc	0	1	1	NA	MER0326447	glutamyl_endopeptidase_C_(Pseudoalteromonas_sp._BSi20480)_[S09.021]	0	37	0	40
func_afed3dac7f72	0	1	1	NA	MER0797008	family_I87_unassigned_peptidase_inhibitors_(Roseobacter_sp._MED193)_[I87.UPW]	0	37	0	40
func_b0634ac05efb	0	1	1	NA	MER0057560	family_S9_non-peptidase_homologues_(Psychrobacter_arcticus)_[S09.UNW]	0	37	0	40
func_b117df9a92dd	0	1	1	NA	MER0214640	family_S33_non-peptidase_homologues_(Reinekea_blandensis)_[S33.UNW]	0	37	0	40
func_b14e8ee326c4	0	1	1	NA	MER0094672	PyrC_protein_({Escherichia_coli})_(Pseudomonas_stutzeri)_[M38.A02]	0	37	0	40
func_b17b6fcb7d52	0	1	1	NA	MER0332270	family_M81_unassigned_peptidases_(Achromobacter_xylosoxidans)_[M81.UPW]	0	37	0	40
func_b1be516b93fb	0	1	1	NA	MER0405149	YscU_protein_(Pseudoalteromonas_spongiae)_[N06.001]	0	37	0	40
func_b252a9d66696	0	1	1	NA	MER0038354,MER0097074	family_S9_unassigned_peptidases_(Pseudomonas_mendocina)_[S09.UPW]	0	37	0	40
func_b25378876703	0	1	1	NA	MER0740357	subfamily_C82A_unassigned_peptidases_(Rhodovulum_sp._NI22)_[C82.UPA]	0	37	0	40
func_b28c67a7c7ac	0	1	1	NA	MER0849644	family_M20D_unassigned_peptidases_(Erythrobacter_sp._JL475)_[M20.UPD]	0	37	0	40
func_b2b32499cb69	0	1	1	NA	MER0214160	family_S33_non-peptidase_homologues_(Mycobacterium_kansasii)_[S33.UNW]	0	37	0	40
func_b369a8001c47	0	1	1	NA	MER0445294	imidazole_glycerol_phosphate_synthase_subunit_HisH_(Alcanivorax_sp._DG881)_[C26.965]	0	37	0	40
func_b3736f9ba995	0	1	1	NA	MER0282211	family_S33_unassigned_peptidases_(Flavobacterium_columnare)_[S33.UPW]	0	37	0	40
func_b3e16e855519	0	1	1	NA	MER0929777	family_M17_unassigned_peptidases_(Entotheonella_sp._TSY2)_[M17.UPW]	0	37	0	40
func_b3fcfc70bda3	0	1	1	NA	MER0807569	family_I87_unassigned_peptidase_inhibitors_(Zhouia_amylolytica)_[I87.UPW]	0	37	0	40
func_b4f80f22ab00	0	1	1	NA	MER0116416	family_C56_non-peptidase_homologues_(Caulobacter_sp._K31)_[C56.UNW]	0	37	0	40
func_b52adf4ff4b2	0	1	1	NA	MER0059987	family_M14_unassigned_peptidases_(Rhodoferax_ferrireducens)_[M14.UPW]	0	37	0	40
func_b53f74e50d93	0	1	1	NA	MER0987823	subfamily_S8A_unassigned_peptidases_(Rhizobium_sp.)_[S08.UPA]	0	37	0	40
func_b5a8093bffb0	0	1	1	NA	MER0142379	family_M74_unassigned_peptidases_(Octadecabacter_antarcticus)_[M74.UPW]	0	37	0	40
func_b5b9fe3824ee	0	1	1	NA	MER0505342	family_S33_unassigned_peptidases_(Pseudomonas_monteilii)_[S33.UPW]	0	37	0	40
func_b65b677ff793	0	1	1	NA	MER0165580	family_M1_unassigned_peptidases_(Verrucomicrobium_spinosum)_[M01.UPW]	0	37	0	40
func_b6847f3b3c60	0	1	1	NA	MER0817358	subfamily_M3A_unassigned_peptidases_(Arenimonas_metalli)_[M03.UPA]	0	37	0	40
func_b70c66a728cf	0	1	1	NA	MER0051380	subfamily_S1C_unassigned_peptidases_(Chlorobium_phaeobacteroides)_[S01.UPC]	0	37	0	40
func_b71b6dd8a422	0	1	1	NA	MER0845235	subfamily_M20A_unassigned_peptidases_(Marinobacter_salarius)_[M20.UPA]	0	37	0	40
func_b74537081425	0	1	1	NA	MER0504367	signal_peptidase_I_(Leisingera_methylohalidivorans)_[S26.001]	0	37	0	40
func_b77c995a764d	0	1	1	NA	MER0927888	family_M16_non-peptidase_homologues_(Roseibium_sp._TrichSKD4)_[M16.UNW]	0	37	0	40
func_b7811221adeb	0	1	1	NA	MER1008061	family_S12_unassigned_peptidases_(Simiduia_agarivorans)_[S12.UPW]	0	37	0	40
func_b802710ccba6	0	1	1	NA	MER0806610	family_M19_unassigned_peptidases_(Pseudoalteromonas_lipolytica)_[M19.UPW]	0	37	0	40
func_b81477531365	0	1	1	NA	MER0074245	family_C26_unassigned_peptidases_(Aeromonas_hydrophila)_[C26.UPW]	0	37	0	40
func_b8dd69d701b9	0	1	1	NA	MER0153354	family_S33_unassigned_peptidases_(Thioalkalivibrio_sulfidiphilus)_[S33.UPW]	0	37	0	40
func_b9b1f185ab7d	0	1	1	NA	MER0249951	family_S33_unassigned_peptidases_(Novosphingobium_sp._PP1Y)_[S33.UPW]	0	37	0	40
func_ba2943f1f557	0	1	1	NA	MER0939281	_(Bacillus_sp._L_1B0_8)_[G05.UPW]	0	37	0	40
func_ba2b5709438f	0	1	1	NA	MER0892685	subfamily_M50B_unassigned_peptidases_(Roseibacterium_elongatum)_[M50.UPB]	0	37	0	40
func_ba2d9e648a00	0	1	1	NA	MER0074870	phosphoribosylformylglycinamidine_synthase_(Gramella_forsetii)_[C56.972]	0	37	0	40
func_ba853ef01450	0	1	1	NA	MER0030543	subfamily_S8A_unassigned_peptidases_(Cellulomonas_flavigena)_[S08.UPA]	0	37	0	40
func_ba9f7a2c04fb	0	1	1	NA	MER0808194	family_I87_unassigned_peptidase_inhibitors_(Celeribacter_baekdonensis)_[I87.UPW]	0	37	0	40
func_bb15ed6e59b1	0	1	1	NA	MER1225181	family_M13_unassigned_peptidases_(Cyclobacterium_amurskyense)_[M13.UPW]	0	37	0	40
func_bb22f04d45cb	0	1	1	NA	MER0923829	subfamily_M16B_unassigned_peptidases_(Microcoleus_sp._PCC_7113)_[M16.UPB]	0	37	0	40
func_bb3c376c224c	0	1	1	NA	MER1085548	family_S66_unassigned_peptidases_(Flavobacterium_sp._EM1321)_[S66.UPW]	0	37	0	40
func_bb46cadc7880	0	1	1	NA	MER1098317	family_T3_unassigned_peptidases_(Erythrobacter_sp._JL475)_[T03.UPW]	0	37	0	40
func_bbb616d2e861	0	1	1	NA	MER1098049	family_T3_unassigned_peptidases_(Hyphomonas_sp._BRH_c22)_[T03.UPW]	0	37	0	40
func_bc3b02f8b235	0	1	1	NA	MER1083908	family_S54_unassigned_peptidases_(Endozoicomonas_numazuensis)_[S54.UPW]	0	37	0	40
func_bc6994ca447f	0	1	1	NA	MER0181172	family_S33_unassigned_peptidases_(Caldilinea_aerophila)_[S33.UPW]	0	37	0	40
func_bca01e247b01	0	1	1	NA	MER0835588	subfamily_M14D_non-peptidase_homologues_(Aquimarina_atlantica)_[M14.UND]	0	37	0	40
func_bd474fc35990	0	1	1	NA	MER0090282	subfamily_M23B_unassigned_peptidases_(Geobacter_lovleyi)_[M23.UPB]	0	37	0	40
func_bd4f80af3e7d	0	1	1	NA	MER1340243	family_S33_unassigned_peptidases_(Dasania_marina)_[S33.UPW]	0	37	0	40
func_bd652efbaeba	0	1	1	NA	MER0238258	subfamily_M23B_non-peptidase_homologues_(Photorhabdus_asymbiotica)_[M23.UNB]	0	37	0	40
func_bd861464f9ea	0	1	1	NA	MER0059417	subfamily_M23B_unassigned_peptidases_(Erythrobacter_litoralis)_[M23.UPB]	0	37	0	40
func_bd86d0183ff6	0	1	1	NA	MER0210454	family_S33_non-peptidase_homologues_(Chthoniobacter_flavus)_[S33.UNW]	0	37	0	40
func_bd890b815815	0	1	1	NA	MER0025998	family_S14_non-peptidase_homologues_(Pseudomonas_fluorescens)_[S14.UNW]	0	37	0	40
func_bd8ff8235bb7	0	1	1	NA	MER0503197	family_M15_non-peptidase_homologues_(Faecalibacterium_prausnitzii)_[M15.UNW]	0	37	0	40
func_bd99e606303e	0	1	1	NA	MER0252620	subfamily_M20A_unassigned_peptidases_(Runella_slithyformis)_[M20.UPA]	0	37	0	40
func_bdc41d5321e9	0	1	1	NA	MER0335716	alanyl_aminopeptidase_(bacterial-type)_(Pseudoalteromonas_spongiae)_[M01.005]	0	37	0	40
func_bdc65f155f2f	0	1	1	NA	MER0143080	family_M29_unassigned_peptidases_(Pedosphaera_parvula)_[M29.UPW]	0	37	0	40
func_be2457fb1e5d	0	1	1	NA	MER0086950	subfamily_M10B_unassigned_peptidases_(Pseudomonas_mendocina)_[M10.UPB]	0	37	0	40
func_beddf60a4f46	0	1	1	NA	MER0065563	subfamily_S9C_unassigned_peptidases_(Koribacter_versatilis)_[S09.UPC]	0	37	0	40
func_bf5b33b4ca5e	0	1	1	NA	MER1057461	family_M32_unassigned_peptidases_(Rhodovulum_sp._ES.010)_[M32.UPW]	0	37	0	40
func_c08e8367c3dd	0	1	1	NA	MER1346249	subfamily_S41A_unassigned_peptidases_(Oleiphilus_sp._HI0078)_[S41.UPA]	0	37	0	40
func_c0f7da88dc49	0	1	1	NA	MER0221580	family_S9_unassigned_peptidases_(Spirochaeta_smaragdinae)_[S09.UPW]	0	37	0	40
func_c0fe3e05a242	0	1	1	NA	MER0815295	alanyl_aminopeptidase_(bacterial-type)_(Vibrio_fortis)_[M01.005]	0	37	0	40
func_c107fcd58951	0	1	1	NA	MER0105510	FtsH_peptidase_(Erythrobacter_sp._SD-21)_[M41.001]	0	37	0	40
func_c1525a539415	0	1	1	NA	MER0050930	signal_peptidase_I_(Burkholderia_vietnamiensis)_[S26.001]	0	37	0	40
func_c15521cb12ef	0	1	1	NA	MER0320817	family_S12_unassigned_peptidases_(Paraglaciecola_mesophila)_[S12.UPW]	0	37	0	40
func_c1a8358b9f36	0	1	1	NA	MER0286295	family_S33_unassigned_peptidases_(Burkholderia_sp._YI23)_[S33.UPW]	0	37	0	40
func_c1fa6e60aff8	0	1	1	NA	MER0250236	aminopeptidase_P_(bacteria)_(Alteromonas_sp._SN2)_[M24.004]	0	37	0	40
func_c2f454abb371	0	1	1	NA	MER0479346	subfamily_M23B_unassigned_peptidases_(Kangiella_koreensis)_[M23.UPB]	0	37	0	40
func_c31851ec8f5e	0	1	1	NA	MER0888799	subfamily_M48C_unassigned_peptidases_(Vibrio_coralliilyticus)_[M48.UPC]	0	37	0	40
func_c3226313c544	0	1	1	NA	MER1008678	family_S12_non-peptidase_homologues_(Glaciecola_pallidula)_[S12.UNW]	0	37	0	40
func_c339327c1706	0	1	1	NA	MER0072248	family_M103_non-peptidase_homologues_(Alkalilimnicola_ehrlichii)_[M103.UNW]	0	37	0	40
func_c33e0757d72e	0	1	1	NA	MER1156681	subfamily_A24A_unassigned_peptidases_(Vibrio_chagasii)_[A24.UPA]	0	37	0	40
func_c3470ac9309c	0	1	1	NA	MER0629416	family_I63_unassigned_peptidase_inhibitors_(Picoides_pubescens)_[I63.UPW]	0	37	0	40
func_c350e88592b0	0	1	1	NA	MER0950299	family_S11_unassigned_peptidases_(Bacillus_thuringiensis)_[S11.UPW]	0	37	0	40
func_c352088b46c1	0	1	1	NA	MER0108170	oligopeptidase_A_(Marinobacter_algicola)_[M03.004]	0	37	0	40
func_c3628b365194	0	1	1	NA	MER0061474	family_M38_non-peptidase_homologues_(Paraburkholderia_xenovorans)_[M38.UNW]	0	37	0	40
func_c36739e6ab74	0	1	1	NA	MER0160775	subfamily_S8A_non-peptidase_homologues_(Pseudomonas_fluorescens)_[S08.UNA]	0	37	0	40
func_c3a2fb49a398	0	1	1	NA	MER0204062	family_T2_unassigned_peptidases_(Zunongwangia_profunda)_[T02.UPW]	0	37	0	40
func_c406c29646ff	0	1	1	NA	MER0024109	subfamily_M16C_unassigned_peptidases_(Magnetococcus_marinus)_[M16.UPC]	0	37	0	40
func_c41bcbd97682	0	1	1	NA	MER1020323	family_S15_unassigned_peptidases_(Pseudomonas_sp._FH4)_[S15.UPW]	0	37	0	40
func_c42502d6739e	0	1	1	NA	MER1157011	subfamily_A24A_unassigned_peptidases_(Rhizobacter_sp._Root404)_[A24.UPA]	0	37	0	40
func_c4253705cc8f	0	1	1	NA	MER0796847	family_I87_unassigned_peptidase_inhibitors_(Echinicola_vietnamensis)_[I87.UPW]	0	37	0	40
func_c432fc65b503	0	1	1	NA	MER0074568	family_M103_non-peptidase_homologues_(Dinoroseobacter_shibae)_[M103.UNW]	0	37	0	40
func_c472c6c8ffe4	0	1	1	NA	MER0246017	NLP/P60_({Nostoc_punctiforme})-like_putative_peptidase_(Krokinobacter_sp._4H-3-7-5)_[C40.009]	0	37	0	40
func_c4734b32d74f	0	1	1	NA	MER1064024	cephalosporin_C_acylase_precursor_(Magnetoovum_chiemensis)_[S45.003]	0	37	0	40
func_c4dd450267cc	0	1	1	NA	MER0276352	dipeptidyl-peptidase_BII_({Pseudoxanthomonas_mexicana})_()_[S46.003]	0	37	0	40
func_c58c218a25be	0	1	1	NA	MER0435792	TRP3_protein_(Exiguobacterium_sp._AT1b)_[C26.959]	0	37	0	40
func_c5c3f34f798e	0	1	1	NA	MER0274502,MER0274415	family_U69_unassigned_peptidases_(Pseudogulbenkiania_sp._NH8B)_[U69.UPW]	0	37	0	40
func_c5dde8726875	0	1	1	NA	MER0064967	family_C56_non-peptidase_homologues_(Saccharophagus_degradans)_[C56.UNW]	0	37	0	40
func_c5f4dfeeab5e	0	1	1	NA	MER0113944	family_C44_non-peptidase_homologues_(Gluconacetobacter_diazotrophicus)_[C44.UNW]	0	37	0	40
func_c64310703b55	0	1	1	NA	MER0174109	family_S33_unassigned_peptidases_(Rhodococcus_opacus)_[S33.UPW]	0	37	0	40
func_c669c972bd86	0	1	1	NA	MER0238646	family_M103_non-peptidase_homologues_(Grimontia_hollisae)_[M103.UNW]	0	37	0	40
func_c66c8585eef6	0	1	1	NA	MER0150352	family_S33_unassigned_peptidases_(Methylobacterium_chloromethanicum)_[S33.UPW]	0	37	0	40
func_c68a33ddde63	0	1	1	NA	MER0166885	amidophosphoribosyltransferase_precursor_(Pelagibacter_sp._HTCC7211)_[C44.001]	0	37	0	40
func_c6a721e42916	0	1	1	NA	MER1322308	family_S16_unassigned_peptidases_(Colwellia_sp._PAMC_21821)_[S16.UPW]	0	37	0	40
func_c719ef3ef679	0	1	1	NA	MER0084716	subfamily_M23B_unassigned_peptidases_(Flavobacterium_johnsoniae)_[M23.UPB]	0	37	0	40
func_c739bde99b18	0	1	1	NA	MER0279182	aminopeptidase_P_(bacteria)_(Methyloversatilis_universalis)_[M24.004]	0	37	0	40
func_c74dca180847	0	1	1	NA	MER0077734	subfamily_S49A_unassigned_non-peptidase_homologues_(Yersinia_enterocolitica)_[S49.UNA]	0	37	0	40
func_c79407a70c2f	0	1	1	NA	MER0214942	family_S33_non-peptidase_homologues_(Legionella_longbeachae)_[S33.UNW]	0	37	0	40
func_c795a2809104	0	1	1	NA	MER0697220	family_C15_non-peptidase_homologues_(Ferrimonas_balearica)_[C15.UNW]	0	37	0	40
func_c7a61a5b70f3	0	1	1	NA	MER0468936	family_S12_unassigned_peptidases_(Rhodopirellula_maiorica)_[S12.UPW]	0	37	0	40
func_c7fccf2e0cf3	0	1	1	NA	MER0249369	family_S33_unassigned_peptidases_(Haliscomenobacter_hydrossis)_[S33.UPW]	0	37	0	40
func_c8219ba089ab	0	1	1	NA	MER0168732	subfamily_A24A_unassigned_peptidases_(Pedosphaera_parvula)_[A24.UPA]	0	37	0	40
func_c86551cdbdc7	0	1	1	NA	MER0962457	subfamily_S1C_unassigned_peptidases_(Capnocytophaga_sp)_[S01.UPC]	0	37	0	40
func_c89e1ba21062	0	1	1	NA	MER0255186	subfamily_M23B_unassigned_peptidases_(Capnocytophaga_canimorsus)_[M23.UPB]	0	37	0	40
func_c8b8dc041ded	0	1	1	NA	MER0450906	family_C26_unassigned_peptidases_(Bacillus_coagulans)_[C26.UPW]	0	37	0	40
func_c8cfb846b829	0	1	1	NA	MER0206875	family_M28_unassigned_peptidases_(Idiomarina_xiamenensis)_[M28.UPW]	0	37	0	40
func_c8ea034164cd	0	1	1	NA	MER0196600	amidophosphoribosyltransferase_precursor_(Haloterrigena_turkmenica)_[C44.001]	0	37	0	40
func_c980d5e3a9b8	0	1	1	NA	MER0849676	family_M20D_unassigned_peptidases_(Mesorhizobium_sp._SOD10)_[M20.UPD]	0	37	0	40
func_c9d5c36a7ce9	0	1	1	NA	MER0404970	family_M20D_unassigned_peptidases_(Gillisia_sp._CBA3202)_[M20.UPD]	0	37	0	40
func_c9ff760b90be	0	1	1	NA	MER0463463	subfamily_C82A_unassigned_peptidases_(Loktanella_vestfoldensis)_[C82.UPA]	0	37	0	40
func_ca3dd0b9acf6	0	1	1	NA	MER0502670	subfamily_S1C_unassigned_peptidases_(Vibrio_nigripulchritudo)_[S01.UPC]	0	37	0	40
func_cab17225c25b	0	1	1	NA	MER1372877	_(Gynuella_sunshinyii)_[A39.UPW]	0	37	0	40
func_cac34bf334b9	0	1	1	NA	MER0888721	subfamily_M48C_unassigned_peptidases_(Oceanibulbus_indolifex)_[M48.UPC]	0	37	0	40
func_cacee1934d41	0	1	1	NA	MER0155587	family_C26_unassigned_peptidases_(Caldicellulosiruptor_bescii)_[C26.UPW]	0	37	0	40
func_cad1e4a6ed65	0	1	1	NA	MER0134514	family_C56_non-peptidase_homologues_(Rhodospirillum_centenum)_[C56.UNW]	0	37	0	40
func_cb03d72c40f7	0	1	1	NA	MER0463484	ykuD_transpeptidase_(Roseobacter_sp._MED193)_[C82.003]	0	37	0	40
func_cb4e9d67de20	0	1	1	NA	MER0042733	family_M38_unassigned_peptidases_(Mycobacterium_avium)_[M38.UPW]	0	37	0	40
func_cb754501efec	0	1	1	NA	MER0230238	BepA_({Escherichia_coli})_(Pseudoalteromonas_sp._SM9913)_[M48.023]	0	37	0	40
func_cc28165f9ff9	0	1	1	NA	MER0249809	family_M56_unassigned_peptidases_(Novosphingobium_sp._PP1Y)_[M56.UPW]	0	37	0	40
func_cc333aa35f82	0	1	1	NA	MER0114380	SCO7095-type_peptidase_(Sorangium_cellulosum)_[S33.010]	0	37	0	40
func_cc6a5709ea2f	0	1	1	NA	MER0077818	TldD_peptidase_({Escherichia_coli})_(Actinobacillus_succinogenes)_[M103.001]	0	37	0	40
func_cc89ded0213f	0	1	1	NA	MER0235921	family_S9_unassigned_peptidases_(Terriglobus_saanensis)_[S09.UPW]	0	37	0	40
func_ccc21cb60dd6	0	1	1	NA	MER1151252	subfamily_S9C_unassigned_peptidases_(Ramazzottius_varieornatus)_[S09.UPC]	0	37	0	40
func_cd0abe7cfb52	0	1	1	NA	MER0923653	subfamily_M16C_unassigned_peptidases_(Marinobacter_sp._AK21)_[M16.UPC]	0	37	0	40
func_cd5c868f3ac4	0	1	1	NA	MER0055532,MER0055523	subfamily_M48C_unassigned_peptidases_(Silicibacter_sp._TM1040)_[M48.UPC]	0	37	0	40
func_cda7132f4fd8	0	1	1	NA	MER0062095	collagenase_({Helicobacter}-type)_(Vibrio_splendidus)_[U32.002]	0	37	0	40
func_cdb78b4860d4	0	1	1	NA	MER0209646	family_S33_unassigned_peptidases_(Pelagibacter_sp._HTCC7211)_[S33.UPW]	0	37	0	40
func_ce357e155e6c	0	1	1	NA	MER0103720	family_S33_unassigned_peptidases_(Dictyoglomus_thermophilum)_[S33.UPW]	0	37	0	40
func_ced30b044c2e	0	1	1	NA	MER0509041	subfamily_M20A_unassigned_peptidases_(Vibrio_nigripulchritudo)_[M20.UPA]	0	37	0	40
